smiles id prediction adm pass/fail
NS(=O)(=O)c1ccc(N2CCC(NCc3ccc(Br)s3)CC2)cc1 WAR-XCH-b6889685-44 3 2 pass
NS(=O)(=O)c1ccc(N2CCC(NCc3ccc(Cl)s3)CC2)cc1 WAR-XCH-b6889685-45 4 2 pass
NS(=O)(=O)c1ccc(N2CCC(NCc3cccs3)CC2)cc1 WAR-XCH-b6889685-46 3 2 pass
Cc1ccc(C(C)NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1 WAR-XCH-b6889685-47 3 2 pass
CC(NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1)c1ccc(F)cc1 WAR-XCH-b6889685-48 3 2 pass
Cc1cccc(C(C)NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1 WAR-XCH-b6889685-49 3 2 pass
NS(=O)(=O)c1ccc(N2CCC(c3nc4c(-c5ccccc5)cccc4s3)CC2)cc1 WAR-XCH-b6889685-50 4 2 pass
NS(=O)(=O)c1ccc(N2CCC(N3CCC(c4ccc(-c5ccccc5)cc4)CC3)CC2)cc1 WAR-XCH-b6889685-51 2 2 fail
NS(=O)(=O)c1ccc(N2CCC(N3CCC(Sc4cccc5ccccc45)CC3)CC2)cc1 WAR-XCH-b6889685-52 3 2 pass
CC(C)N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-53 3 2 pass
CCN(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-54 3 2 pass
CN(C1CCCCC1)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-55 3 2 pass
Cc1ccc(N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1 WAR-XCH-b6889685-56 3 2 pass
CN(c1ccc(F)cc1)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-57 3 2 pass
Cc1cccc(N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1 WAR-XCH-b6889685-58 3 2 pass
Cc1ccccc1N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-59 3 2 pass
Cc1cccc([C@@H]2CCC[C@@H]2N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1 WAR-XCH-b6889685-60 3 2 pass
CN(C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1)[C@H]1CCC[C@H]1c1ccccc1 WAR-XCH-b6889685-61 3 2 pass
CC(c1ccccc1)N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-62 3 2 pass
Cc1ccccc1C(C)N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-63 3 2 pass
CC(c1cccs1)N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1 WAR-XCH-b6889685-64 3 2 pass
O=C(CCl)N1CCN(Cc2ccc(CS(=O)(=O)F)cc2)CC1 JIA-UNI-93b03cae-1 3 2 pass
O=C(CCl)N1CCN(C2(c3cc(C#Cc4ccc(F)cc4O)c4ccccn34)CC2)[C@H]2CC21 BOG-INS-29936cf2-1 3 2 pass
C[C@@H]1CN(Cc2cccc3cc([C@H]4C[C@@H]4N)c(N4CCN(C)CC4)nc23)CCN1C(=O)CCl BOG-INS-01af3fef-1 3 2 pass
N[C@H]1C[C@@H]1c1cnc2c(CN3CCN(C(=O)CCl)C4(CC4)C3)cccc2c1 BOG-INS-15b226b5-1 3 2 pass
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O AAR-POS-dddeddbf-1 4 2 pass
Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl AAR-POS-dddeddbf-2 2 2 fail
Nc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1 AAR-POS-dddeddbf-3 NA 2 fail
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1 AAR-POS-dddeddbf-4 4 1 pass
C[C@@H]1CS/C(=N\NC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C AAR-POS-dddeddbf-5 3 1 fail
CC(=O)O[C@@H]1OC2OC(=O)[C@H](C)C3=C([C@@]4(C)CCCC(C)(C)C4)CCC1C32 MAR-UNI-c84db004-1 3 2 pass
COc1ccc2c(=O)cc(-c3cc(OCc4ccccc4)ccc3OC)oc2c1 MAR-UNI-c84db004-2 NA NA fail
C[N+]1=C2C=C(NCCc3ccc(O)cc3)C(=O)c3[nH]cc(c32)CC1 MAR-UNI-c84db004-3 3 2 pass
C[N+]1=C2C=C(N/C=C/c3ccc(O)cc3)C(=O)c3[nH]cc(c32)CC1 MAR-UNI-c84db004-4 3 2 pass
COc1ccc(OCc2ccccc2)cc1-c1cc(=O)c2ccccc2o1 MAR-UNI-c84db004-5 NA NA fail
O=c1ccc2c3ccc(=O)c4c(O)ccc(c5ccc(O)c1c52)c43 MAR-UNI-c84db004-6 NA NA fail
COc1ccc2c(=O)cc(-c3ccc(OCc4ccccc4)cc3)oc2c1 MAR-UNI-c84db004-7 NA NA fail
C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)CC1=C(O)C(=O)C=C(OC)C1=O MAR-UNI-c84db004-8 3 3 pass
O=c1cc(-c2ccc(OCc3ccccc3)cc2)oc2ccccc12 MAR-UNI-c84db004-9 NA NA fail
C/C=C1\C(C2(C)CCCC(C)(C)C2)=CCC2C1[C@@H](OC(C)=O)O[C@H]2OC(C)=O MAR-UNI-c84db004-10 3 2 pass
CC(C)C1=C(O)C(=O)C2=C(CC[C@H]3C(C)(C)CCC[C@]23C)C1=O MAR-UNI-c84db004-11 3 3 pass
Cc1cc(O)c2c3c(ccc2c1)C(=O)c1c(O)cccc1C3=O MAR-UNI-c84db004-12 NA 3 fail
C[C@H]1O[C@H](C)C2Oc3cc(O)c4c(=O)c5c6c7c8c(cc(=O)c9c(O)c1c2c(c3c47)c98)O[C@@H]6[C@@H](C)O[C@@H]5C MAR-UNI-c84db004-13 NA NA fail
COc1cc2c(c3ccccc13)OC(C)(C)CC2Oc1cc2c(cc1C)C(=O)c1ccccc1C2=O MAR-UNI-c84db004-14 4 2 pass
CC(C)(O)CC1C2=C(Oc3c1c1c(c4ccccc34)OC(C)(C)C=C1)C(=O)c1ccccc1C2=O MAR-UNI-c84db004-15 3 2 pass
Cc1cc(O)c2c(c1)C1(O)CC(C2=O)C2=C1C(=O)c1c(O)cccc1C2=O MAR-UNI-c84db004-16 NA 2 fail
Cc1cc2c(c(O)c1-c1c(C)cc(O)c3c1C(=O)C=CC3=O)C(=O)C=CC2=O MAR-UNI-c84db004-17 4 2 pass
O=c1c(O)c(-c2cc(OCc3ccccc3)ccc2OCc2ccccc2)oc2ccccc12 MAR-UNI-c84db004-18 NA NA fail
CC12CCCC(O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2 MAR-UNI-c84db004-19 2 2 fail
COc1ccc2c(=O)c(O)c(-c3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)oc2c1 MAR-UNI-c84db004-20 NA NA fail
O=C(CCl)N1CCN(C2(c3cc(C#Cc4ccc(F)cc4O)c4ccc(F)cn34)CC2)[C@H]2CC21 BOG-INS-6c21c533-1 3 2 pass
O=C(CCl)N1CCN(C2(c3cc(C#Cc4ccc(F)cc4O)c4ccccn34)CC2)CC1 BOG-INS-699b5a3a-1 3 2 pass
O=C(CCl)N1CCO[C@H](c2cc(F)cc3c2CC[C@@H]3Cc2cc(O)cc(F)c2)C1 BOG-INS-d6bb07dc-1 3 2 pass
Cc1ccc2c(C#Cc3ccc(F)cc3O)cc(CN3CCN(C(=O)CCl)CC3)n2c1 BOG-INS-84cddf90-1 4 2 pass
CNC(=O)Nc1cncc(N(CC2CC2)C(=O)c2ccncc2)c1 BEN-BAS-26f6b627-1 3 2 pass
CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)c2ccncc21 MAK-MCD-5988fef6-1 2 2 fail
OCC(O)N1CCN(S(O)(O)C2CCCC(F)C2)CC1 MAX-MCD-98db36d7-1 3 1 fail
COCc1cncc(NC(=O)C(C)(C)C)c1 IAN-BAS-daf5a467-1 3 2 pass
CN1C(=O)[C@H](Cc2cc(O)cc(F)c2)c2cc(F)cc([C@@H]3CN(C(=O)CCl)CCO3)c21 BOG-INS-da52c1c2-1 3 2 pass
C[C@@H](N)C(=O)[C@H]1Cc2c(ccc(F)c2-c2cc(F)ccc2[C@@H]2CN(C(=O)CCl)CCO2)N(C)C1 BOG-INS-16021dc0-1 3 2 pass
Cc1cc([C@@H]2CN(C(=O)CCl)CCO2)c(-c2c(F)ccc3c2C[C@@H](C(=O)[C@H]2C[C@@H]2O)N(C)C3)cc1F BOG-INS-177e97e6-1 3 2 pass
CSc1cc2c(N(C)C)ccc(Oc3cc(-c4cnc[nH]4)ccn3)c2[nH]1 BEN-VAN-3ef6186a-1 3 2 pass
COc1cc(N(C)C)c2cc(SC)[nH]c2c1Oc1cc(-c2cnc[nH]2)ccn1 BEN-VAN-3ef6186a-2 3 2 pass
CCOc1cc(N(C)C)c2cc(SC)[nH]c2c1Oc1cc(-c2cnc[nH]2)ccn1 BEN-VAN-3ef6186a-3 3 2 pass
O=C(c1cc(-n2nc3ccc(O)cc3n2)c(O)cc1O)c1cc(-n2nc3ccc(O)cc3n2)c(F)c(F)c1O HOL-KAN-b6135d2e-1 4 1 pass
O=C(c1cc(-n2nc3ccc(O)cc3n2)c(O)cc1O)c1cc(-n2nc3ccc(O)cc3n2)c2c(c1O)O2 HOL-KAN-b6135d2e-2 4 1 pass
O=Cc1cc(O)c(C(=O)c2cc(-n3nc4ccc(O)cc4n3)c(O)cc2O)cc1-n1nc2ccc(O)cc2n1 HOL-KAN-b6135d2e-3 4 1 pass
C[C@H]1C[C@@H](O)CN1C(=O)[C@H]1CC[C@H](C)CC1 RAF-POL-950dada1-1 3 1 fail
Cc1c[nH]cc(C(=O)N2CCN[C@@H](C)C2)c1=O RAF-POL-950dada1-2 NA NA fail
CCc1cc(C(=O)N2CCn3nncc3C2)n[nH]1 RAF-POL-950dada1-3 3 1 fail
CCn1nccc1NC(=O)N1CCCCCO1 RAF-POL-950dada1-4 3 1 fail
Cn1cncc1CNC(=O)N1CCC[C@@H](F)C1 RAF-POL-950dada1-5 3 1 fail
CCn1nccc1NC(=O)N1CCCCCO1 RAF-POL-950dada1-6 3 1 fail
O=C1C[C@@H]2CC[C@H](C1)N2c1ncnc2[nH]ccc12 RAF-POL-950dada1-7 3 1 fail
Cc1nc(O)[nH]c1C(=O)N1CCCc2n[nH]cc21 RAF-POL-950dada1-8 NA 1 fail
C[C@@H]1CN(c2cccnn2)CCC1(F)F RAF-POL-950dada1-9 2 1 fail
C[C@@H](NC(=O)N1CCCCCO1)[C@@H]1CCOC1 RAF-POL-950dada1-10 3 1 fail
CCc1cc(C(=O)N2CCn3nncc3C2)n[nH]1 RAF-POL-950dada1-11 3 1 fail
CC(=O)NCC(=O)N1CC[C@]2(CCCNC2)C1 RAF-POL-950dada1-12 3 1 fail
Oc1nnc([C@@H]2CCCN(c3cccnn3)C2)o1 RAF-POL-950dada1-13 3 1 fail
Cc1[nH]nc(C(=O)N2CC[C@@H](N)C[C@H]2C)c1C RAF-POL-950dada1-14 2 1 fail
Cc1ncc(C)c(N[C@H]2CCc3n[nH]cc3C2)n1 RAF-POL-950dada1-15 2 2 fail
C[C@H]1C[C@H](C(=O)N2Cc3cccnc3C2)CO1 RAF-POL-950dada1-16 3 2 pass
C[C@H]1C[C@H](C(=O)N2Cc3cccnc3C2)CO1 RAF-POL-950dada1-17 3 2 pass
Oc1cccnc1CN1CCC2(CCOCC2)C1 RAF-POL-950dada1-18 3 2 pass
Cn1cncc1CNC(=O)N1CCC[C@@H](F)C1 RAF-POL-950dada1-19 3 1 fail
O=C(COC1CNC1)N1CCC[C@H]2CNC[C@H]21 RAF-POL-950dada1-20 3 1 fail
C[C@@H](NC(=O)N1CCCCCO1)[C@@H]1CCOC1 RAF-POL-950dada1-21 3 1 fail
Oc1cccnc1CN1CCC2(CCOCC2)C1 RAF-POL-950dada1-22 3 2 pass
O=C(c1ccnc2[nH]cnc12)N1CCC[C@@H](F)C1 RAF-POL-950dada1-23 3 2 pass
O=C(N[C@H]1[C@H]2CCC[C@H]21)c1ccc2nc[nH]c2n1 RAF-POL-950dada1-24 3 2 pass
CC(CCCc1ccc(S(N)(=O)=O)cc1)C(CCCNS(C)(=O)=O)C(=O)Nc1c[nH]c2ccccc12 WAL-WAB-c1441da0-1 4 2 pass
Cc1nnc(CC(C(=O)Nc2c[nH]c3ccccc23)C(C)CCCc2ccc(S(N)(=O)=O)cc2)s1 WAL-WAB-c1441da0-2 NA 2 fail
O=C(Nc1ccccc1)N(CNCC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)c2ccncc21)c1cccnc1 MAK-MCD-586a6efd-1 NA 2 fail
CC(Br)NC(=O)Nc1ccccc1 MAX-MCD-16e3709a-1 3 3 pass
CC(=O)N[C@@H](Cc1ccc(O)c(F)c1)C(=O)NCC#CBr NIC-BIO-7d400292-1 3 2 pass
CC(=O)N[C@@H](Cc1ccc(O)c(F)c1)C(=O)NCc1ccc(Cl)cc1 NIC-BIO-7d400292-2 3 2 pass
CC(=O)N[C@@H](Cc1ccc(O)c(F)c1)C(=O)NCc1cccc(Cl)c1 NIC-BIO-7d400292-3 3 2 pass
CC(=O)N[C@@H](Cc1ccc(O)c(F)c1)C(=O)NCC1CCN(C)CC1 NIC-BIO-7d400292-4 3 3 pass
O=C(c1ccccc1)N1CCC(Nc2ccccc2)C1 ZAC-WAB-0847d168-1 3 3 pass
O=C(NC(=O)c1ccccc1)NC1CCCCC1 ZAC-WAB-b0242612-1 3 3 pass
O=C(O)c1c[nH]c2cc(F)ccc2c1=O DEN-EUR-293438d2-1 NA NA fail
O=C(O)c1c[nH]c2c(F)c(F)c(F)cc2c1=O DEN-EUR-293438d2-2 NA NA fail
CN(Cc1ccccn1)C(=O)N1CCCCNS(=O)(=O)CC1 RIC-ARG-a8e88843-1 3 2 pass
CN1C(=O)Cc2cc(NC(=O)N3CCCCNC(=O)C(F)(F)C3)ccc21 RIC-ARG-a8e88843-2 3 2 pass
O=C(NCCN(CC(F)F)C1CC1)N1CCCCNC(=O)C(F)(F)C1 RIC-ARG-a8e88843-3 NA 1 fail
CC(Cc1ccccc1)(NC(=O)N1CCCCNS(=O)(=O)CC1)C(F)F RIC-ARG-a8e88843-4 3 2 pass
CCn1nc(C)c(Cn2nnnc2N2CCCCNC(=O)C(F)(F)C2)c1C RIC-ARG-a8e88843-5 3 1 fail
c1cncc(-c2cncc(CN3CCCCCc4ccccc4C3)c2)c1 RIC-ARG-a8e88843-6 3 2 pass
O=C(Nc1csc(Cl)c1)N1CCCCNS(=O)(=O)CC1 RIC-ARG-a8e88843-7 3 1 fail
O=C(Nc1cnn(C2COC2)c1)N1CCCCNC(=O)C(F)(F)C1 RIC-ARG-a8e88843-8 3 1 fail
CC(O)NCC1=C2C=CC=P3=CC(CCC(C(=O)[O-])C4N=CC=N4)=CC(=C1)[Cu]23 EMM-WAB-d4a2a334-1 3 1 fail
Cc1ccc2nn(-c3cc(C(=O)c4cc(-n5nc6ccc(C)cc6n5)c(O)cc4O)c(O)cc3O)nc2c1 HOL-KAN-2ecfe6d5-1 4 2 pass
C=CC(=O)N1CCCC(c2nc3ccccc3s2)C1 JOO-IND-b13e14cc-1 3 2 pass
O=C(C(F)Cl)N1CCCC(c2nc3ccccc3s2)C1 JOO-IND-b13e14cc-2 NA 2 fail
CC#CC(=O)N1CCCC(c2nc3ccccc3s2)C1 JOO-IND-b13e14cc-3 3 2 pass
CCC(=O)NC[C@@H]1C[C@H]1c1ccccc1 ANT-OPE-6a16a9ad-1 3 3 pass
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2ccccc12 ANT-OPE-6a16a9ad-2 2 3 fail
C=CC(=O)Nc1cccc(C(=O)N2CCSCC2)c1 JOO-IND-6372a4f3-1 3 2 pass
O=C(Nc1cccc(C(=O)N2CCSCC2)c1)C(F)Cl JOO-IND-6372a4f3-2 3 2 pass
CC#CC(=O)Nc1cccc(C(=O)N2CCSCC2)c1 JOO-IND-6372a4f3-3 3 2 pass
C=CC(=O)N1CCN(Cc2cccc3ccccc23)CC1 JOO-IND-6372a4f3-4 3 3 pass
CC#CC(=O)N1CCN(Cc2cccc3ccccc23)CC1 JOO-IND-6372a4f3-5 3 3 pass
O=C(C(F)Cl)N1CCN(Cc2cccc3ccccc23)CC1 JOO-IND-6372a4f3-6 3 2 pass
Cc1cc(CC(O)C(=O)NCCCOCC2CN(c3ccc(C#N)cn3)CCC2O)no1 JAC-SHE-cfe9e938-1 3 2 pass
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1 ABB-MCD-f8003a30-1 4 1 pass
O=C(CCl)N(c1cccnc1)[C@@]1(Oc2ccccc2)CCCOC1 BEN-BAS-edf2ae6d-1 3 2 pass
O=C1CCN(CC2C=C3CCCC(CC(=O)NC4CCCNC4)C3C2)CC1 CON-WAB-e9a28e0b-1 3 1 fail
O=C1CCN(Cc2ccc3c(c2)C(CC(=O)NC2CCCNC2)CCC3)CC1 CON-WAB-e9a28e0b-2 2 2 fail
N#Cc1ccc([S+]([O-])c2c(N(C(=O)CCl)C3C=CS(=O)(=O)C3)nn(C3CC(O)C3)c2N)cn1 FAB-NA_-a0010840-1 4 1 pass
N#Cc1ccc(Oc2cc3c(nc2N(C(=O)CCl)C2C=CS(=O)(=O)C2)CNCN3c2ncc(O)o2)cn1 FAB-NA_-a0010840-2 NA 1 fail
N#Cc1ccc(Cc2c(N(C(=O)CCl)C3C=CS(=O)(=O)C3)nn(C3=CCCCO3)c2Cl)cn1 FAB-NA_-a0010840-3 4 1 pass
Cc1ccncc1NC(=O)C(CNS(C)(=O)=O)c1ccccc1 DRE-WAB-eb790b7a-1 3 2 pass
CS(=O)(=O)NCN(C(=O)Nc1ccccc1)c1ccccc1 DRE-WAB-9b73098a-1 3 2 pass
NC[C@@H](CCc1cncc(CO)c1)c1ccccc1 CHA-KIN-6a7389f6-1 3 2 pass
CC(CNC(=O)C(C)Cc1c[nH]c2ccccc12)Cc1ccccc1 CUN-WAB-25b584ee-1 3 3 pass
O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1 CUN-WAB-25b584ee-2 3 2 pass
CCNc1ccc(C)cc1CN1CCC(O)CC1 CAM-STU-3ef21e73-1 NA 2 fail
NS(=O)(=O)C1=CC2C(C=C1)CCCN2CN1CCC(=O)CC1 CAM-STU-3ef21e73-2 3 1 fail
Cc1ccc(OCC(=O)N2CCN(CCN3CCN(CCC4CN=C5N=CC=CC54)CC3)CC2)cc1 WIL-WAB-1289c0dd-1 3 2 pass
CC1CC=NCC1NC(=O)COCN1CCCc2ccc(S(N)(=O)=O)cc21 WIL-WAB-1289c0dd-2 3 2 pass
O=C(Nc1cccc(Cl)c1)Nc1cncc(CC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)c1 ABB-MCD-f549d731-1 NA 2 fail
O=C(CCl)N(c1cccnc1)[C@@]1(c2cnoc2)CCCOC1 BEN-BAS-bba3cb69-1 3 1 fail
CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)C1CCCCC1 ZAC-WAB-3baddbb3-1 NA 2 fail
CS(=O)(=O)NCCC(C(=O)Cc1c[nH]c2ncccc12)C1CCCCC1 ZAC-WAB-d55a3c2e-1 3 2 pass
CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)C1CCCCC1 ZAC-WAB-d55a3c2e-2 NA 2 fail
CC(=O)NCCC1=NC2C=CC=C(CN3CCN(C(C)=O)CC3)C2=C1 VIC-UNI-33d4332f-1 3 1 fail
CC(=O)N1CCN(CC2=CC=CC3N=C(CCN)C=C23)CC1 VIC-UNI-33d4332f-2 3 1 fail
NCC(N)C(=O)O HUN-WAB-acb6a578-1 4 2 pass
O=C(/C=C1\C(=O)N(C(=O)CCl)c2ccccc21)c1ccccc1 CHR-GRO-516f90f3-1 3 2 pass
NC(C(=O)O)C(O)c1cccc(O)c1 HUN-WAB-7263dfed-1 NA 4 fail
O=C(N[C@@H]1CC12CC2)c1cc(O)nc(C2CC2)c1 RAF-POL-9fce0577-1 3 2 pass
NCCNC(=O)N1CC(=O)Nc2ccccc2C1 RAF-POL-9fce0577-2 3 2 pass
O=C(N[C@@H]1[C@H]2CCC[C@H]21)N1CCn2cncc2C1 RAF-POL-9fce0577-3 3 1 fail
C[C@@H]1CC[C@@H]1NC(=O)N1CC[C@H](c2nc[nH]n2)C1 RAF-POL-9fce0577-4 3 1 fail
C[C@H]1NCC[C@@H]1C(=O)N1CCC[C@H]2CNC[C@H]21 RAF-POL-9fce0577-5 3 1 fail
O=C(c1cc(-n2nc3ccc(O)cc3n2)c(O)cc1O)c1cc(-n2nc3ccc(O)cc3n2)c(O)cc1O HOL-KAN-545e4d08-1 4 1 pass
c1ccc(OCC2(c3ccccn3)CCCC2)nc1 MAK-UNK-1bb0b7ee-1 2 2 fail
O=S1(=O)CC(OCC2(c3ccccn3)CCCC2)C1 MAK-UNK-1bb0b7ee-2 3 2 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@H](C)OCC1(c2ccccn2)CCCC1 MAK-UNK-1bb0b7ee-3 3 2 pass
CC1C(OCC2(c3ccccn3)CCCC2)CCCN1Cc1ccccc1 MAK-UNK-1bb0b7ee-4 2 2 fail
c1ccc(C2(COc3ccccc3CNc3nc4ccccc4[nH]3)CCCC2)nc1 MAK-UNK-1bb0b7ee-5 3 2 pass
O=S1(=O)CC(Oc2ccccn2)C1 MAK-UNK-1bb0b7ee-6 3 2 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)Oc1ccccn1 MAK-UNK-1bb0b7ee-7 3 2 pass
CC1C(Oc2ccccn2)CCCN1Cc1ccccc1 MAK-UNK-1bb0b7ee-8 3 2 pass
c1ccc(Oc2ccccc2CNc2nc3ccccc3[nH]2)nc1 MAK-UNK-1bb0b7ee-9 3 2 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)OC1CS(=O)(=O)C1 MAK-UNK-1bb0b7ee-10 NA 1 fail
CC1C(OC2CS(=O)(=O)C2)CCCN1Cc1ccccc1 MAK-UNK-1bb0b7ee-11 2 2 fail
O=S1(=O)CC(Oc2ccccc2CNc2nc3ccccc3[nH]2)C1 MAK-UNK-1bb0b7ee-12 NA 2 fail
CC(=O)N[C@H](C(=O)NCC#CBr)[C@H](C)OC1CCCN(Cc2ccccc2)C1C MAK-UNK-1bb0b7ee-13 3 2 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)Oc1ccccc1CNc1nc2ccccc2[nH]1 MAK-UNK-1bb0b7ee-14 3 2 pass
CC1C(Oc2ccccc2CNc2nc3ccccc3[nH]2)CCCN1Cc1ccccc1 MAK-UNK-1bb0b7ee-15 3 2 pass
O=C(Nc1ccccc1OC1CCN(Cc2ccsc2)CC1)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-1 3 2 pass
O=C(Nc1ccccc1OCC1CN(Cc2ccccc2)CCO1)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-2 3 3 pass
CC(=O)NC(Cc1ccc(Oc2ccccc2NC(=O)C2CCN(C(=O)CCl)CC2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-3 3 2 pass
O=C(Nc1ccccc1Oc1ccccc1CNc1nc2ccccc2[nH]1)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-4 3 2 pass
CC1C(Oc2ccccc2NC(=O)C2CCN(C(=O)CCl)CC2)CCCN1Cc1ccccc1 MAK-UNK-a7992eb3-5 3 3 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@H](C)Oc1ccccc1NC(=O)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-6 3 2 pass
O=C(Nc1ccccc1OC1CS(=O)(=O)C1)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-7 4 2 pass
O=C(Nc1ccccc1Oc1ccccn1)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-8 4 2 pass
O=C(Nc1ccccc1OCC1(c2ccccn2)CCCC1)C1CCN(C(=O)CCl)CC1 MAK-UNK-a7992eb3-9 3 2 pass
c1ccc(CN2CCOC(COC3CCN(Cc4ccsc4)CC3)C2)cc1 MAK-UNK-a7992eb3-10 3 2 pass
CC(=O)NC(Cc1ccc(OC2CCN(Cc3ccsc3)CC2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-11 3 2 pass
c1ccc(OC2CCN(Cc3ccsc3)CC2)c(CNc2nc3ccccc3[nH]2)c1 MAK-UNK-a7992eb3-12 3 2 pass
CC1C(OC2CCN(Cc3ccsc3)CC2)CCCN1Cc1ccccc1 MAK-UNK-a7992eb3-13 3 2 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)OC1CCN(Cc2ccsc2)CC1 MAK-UNK-a7992eb3-14 4 1 pass
O=S1(=O)CC(OC2CCN(Cc3ccsc3)CC2)C1 MAK-UNK-a7992eb3-15 3 1 fail
c1ccc(OC2CCN(Cc3ccsc3)CC2)nc1 MAK-UNK-a7992eb3-16 3 2 pass
c1ccc(C2(COC3CCN(Cc4ccsc4)CC3)CCCC2)nc1 MAK-UNK-a7992eb3-17 2 2 fail
CC(=O)NC(Cc1ccc(OCC2CN(Cc3ccccc3)CCO2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-18 3 2 pass
c1ccc(CN2CCOC(COc3ccccc3CNc3nc4ccccc4[nH]3)C2)cc1 MAK-UNK-a7992eb3-19 3 2 pass
CC1C(OCC2CN(Cc3ccccc3)CCO2)CCCN1Cc1ccccc1 MAK-UNK-a7992eb3-20 3 2 pass
CC(=O)N[C@H](C(=O)NCC#CBr)[C@@H](C)OCC1CN(Cc2ccccc2)CCO1 MAK-UNK-a7992eb3-21 3 2 pass
O=S1(=O)CC(OCC2CN(Cc3ccccc3)CCO2)C1 MAK-UNK-a7992eb3-22 3 2 pass
c1ccc(CN2CCOC(COc3ccccn3)C2)cc1 MAK-UNK-a7992eb3-23 2 2 fail
c1ccc(CN2CCOC(COCC3(c4ccccn4)CCCC3)C2)cc1 MAK-UNK-a7992eb3-24 3 2 pass
CC(=O)NC(Cc1ccc(Oc2ccccc2CNc2nc3ccccc3[nH]2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-25 3 2 pass
CC(=O)NC(Cc1ccc(OC2CCCN(Cc3ccccc3)C2C)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-26 3 3 pass
CC(=O)NC(Cc1ccc(O[C@H](C)[C@H](NC(C)=O)C(=O)NCC#CBr)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-27 4 2 pass
CC(=O)NC(Cc1ccc(OC2CS(=O)(=O)C2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-28 3 2 pass
CC(=O)NC(Cc1ccc(Oc2ccccn2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-29 3 2 pass
CC(=O)NC(Cc1ccc(OCC2(c3ccccn3)CCCC2)cc1)C(=O)NCC#CBr MAK-UNK-a7992eb3-30 3 2 pass
O=C(CC(CS[Au])C(=O)O[Na])O[Na] JOH-UNI-42710746-1 NA 1 fail
